doc_id,remote_path,file_name,pb_folder,source_folder
dbba79a740c8,1 - Climate Change/SDG14/Comparative Analysis of Aerosol Vertical Characteristics over the North China Plain Based on Multi-Source Observation Data.pdf,Comparative Analysis of Aerosol Vertical Characteristics over the North China Plain Based on Multi-Source Observation Data.pdf,1 - Climate Change,SDG14
81e5c4b0c0d2,7 - Biosphere Integrity/No SDG/The Influence of Elevated CO2 Concentrations on the Growth of Various Microalgae Strains.pdf,The Influence of Elevated CO2 Concentrations on the Growth of Various Microalgae Strains.pdf,7 - Biosphere Integrity,No SDG
32a9cdc9bd46,7 - Biosphere Integrity/No SDG/temp_batch/Formation of V. Vernadsky's noospheric ideas as the basis of the educational pedagogical policy strategy.pdf,Formation of V. Vernadsky's noospheric ideas as the basis of the educational pedagogical policy strategy.pdf,7 - Biosphere Integrity,No SDG
115cd81c9338,1 - Climate Change/SDG14/temp_batch/Impacts of black carbon on the formation of advection–radiation fog during a haze pollution episode in eastern China.pdf,Impacts of black carbon on the formation of advection–radiation fog during a haze pollution episode in eastern China.pdf,1 - Climate Change,SDG14
16e8a4b9eaba,6 - Land System Change/No SDG/Precipitation response to land subsurface hydrologic processes in atmospheric general circulation model simulations.pdf,Precipitation response to land subsurface hydrologic processes in atmospheric general circulation model simulations.pdf,6 - Land System Change,No SDG
7cac649d63d1,8 - Novel Entities/SDG14/An Effective Biomonitor of Potentially Toxic Elements in Marine Ecosystems_ The Brown Alga Dictyota spiralis.pdf,An Effective Biomonitor of Potentially Toxic Elements in Marine Ecosystems_ The Brown Alga Dictyota spiralis.pdf,8 - Novel Entities,SDG14
069110e00cdf,1 - Climate Change/SDG14/temp_batch/Use of A Neural Network-Based Ocean Body Radiative Transfer Model for Aerosol Retrievals from Multi-Angle Polarimetric Measurements.pdf,Use of A Neural Network-Based Ocean Body Radiative Transfer Model for Aerosol Retrievals from Multi-Angle Polarimetric Measurements.pdf,1 - Climate Change,SDG14
03df76a037ff,3 - Stratospheric Ozone Depletion/No SDG/temp_batch/The Extrapolar SWIFT model (version 1.0)_ fast stratospheric ozone chemistry for global climate models.pdf,The Extrapolar SWIFT model (version 1.0)_ fast stratospheric ozone chemistry for global climate models.pdf,3 - Stratospheric Ozone Depletion,No SDG
f3c4cb93af80,1 - Climate Change/No SDG/On Hypo-Real Models or Global Climate Change_ A Challenge for the Humanities.pdf,On Hypo-Real Models or Global Climate Change_ A Challenge for the Humanities.pdf,1 - Climate Change,No SDG
40bf79b6db7f,1 - Climate Change/SDG14/Human–coastal coupled systems_ Ten questions.pdf,Human–coastal coupled systems_ Ten questions.pdf,1 - Climate Change,SDG14
408508f512d7,3 - Stratospheric Ozone Depletion/SDG13/On the Radiation Budget of the Troposphere over the Northern Hemisphere (II).pdf,On the Radiation Budget of the Troposphere over the Northern Hemisphere (II).pdf,3 - Stratospheric Ozone Depletion,SDG13
8002d5994174,3 - Stratospheric Ozone Depletion/SDG14/temp_batch/Numerical model to study the combustion process and emissions in the Wärtsilä 6L 46 four-stroke marine engine.pdf,Numerical model to study the combustion process and emissions in the Wärtsilä 6L 46 four-stroke marine engine.pdf,3 - Stratospheric Ozone Depletion,SDG14
e34fb463d7d8,2 - Ocean Acidification/No SDG/An Antarctic molluscan biomineralisation tool-kit.pdf,An Antarctic molluscan biomineralisation tool-kit.pdf,2 - Ocean Acidification,No SDG
907faa9a3c9d,1 - Climate Change/SDG14/Orographic precipitation across an island in southern Norway_ model evaluation of time‐step precipitation.pdf,Orographic precipitation across an island in southern Norway_ model evaluation of time‐step precipitation.pdf,1 - Climate Change,SDG14
3a4c6039d571,9 - Atmospheric Aerosol Loading/No SDG/Application of the Spectral Structure Parameterization technique_ retrieval of total water vapor columns from GOME.pdf,Application of the Spectral Structure Parameterization technique_ retrieval of total water vapor columns from GOME.pdf,9 - Atmospheric Aerosol Loading,No SDG
b5c2c137669a,6 - Land System Change/SDG11/Transforming rural light and dark under planetary urbanisation_ Comparing ordinary countrysides in India and the UK.pdf,Transforming rural light and dark under planetary urbanisation_ Comparing ordinary countrysides in India and the UK.pdf,6 - Land System Change,SDG11
d36ef228d248,"5 - Global Freshwater Use/No SDG/Acute Toxicity of Insecticide Thiamethoxam to Crayfish (Astacus leptodactylus)_ Alterations in Oxidative Stress Markers, ATPases and Cholinesterase.pdf","Acute Toxicity of Insecticide Thiamethoxam to Crayfish (Astacus leptodactylus)_ Alterations in Oxidative Stress Markers, ATPases and Cholinesterase.pdf",5 - Global Freshwater Use,No SDG
a222197ceeb2,"6 - Land System Change/SDG2/Current and Remembered Past Uses of Wild Food Plants in Saaremaa, Estonia_ Changes in the Context of Unlearning Debt.pdf","Current and Remembered Past Uses of Wild Food Plants in Saaremaa, Estonia_ Changes in the Context of Unlearning Debt.pdf",6 - Land System Change,SDG2
afac2b66cb30,5 - Global Freshwater Use/No SDG/Microalgae for Biofuels and Animal Feeds.pdf,Microalgae for Biofuels and Animal Feeds.pdf,5 - Global Freshwater Use,No SDG
4d5f1d9f8f22,6 - Land System Change/SDG13/Assessment of regional aerosol radiative effects under the SWAAMI campaign – Part 1_ Quality-enhanced estimation of columnar aerosol extinction and absorption over the Indian subcontinent.pdf,Assessment of regional aerosol radiative effects under the SWAAMI campaign – Part 1_ Quality-enhanced estimation of columnar aerosol extinction and absorption over the Indian subcontinent.pdf,6 - Land System Change,SDG13
2733fe0aa122,"1 - Climate Change/SDG8/Navigating the paradox of social development_ intersections of technology, exploitation, and sustainable welfare.pdf","Navigating the paradox of social development_ intersections of technology, exploitation, and sustainable welfare.pdf",1 - Climate Change,SDG8
fddc6183a297,9 - Atmospheric Aerosol Loading/No SDG/temp_batch/The Present and Future of Secondary Organic Aerosol Direct Forcing on Climate.pdf,The Present and Future of Secondary Organic Aerosol Direct Forcing on Climate.pdf,9 - Atmospheric Aerosol Loading,No SDG
5b43b6878cc9,2 - Ocean Acidification/No SDG/temp_batch/Continental weathering following a Cryogenian glaciation_ Evidence from calcium and magnesium isotopes.pdf,Continental weathering following a Cryogenian glaciation_ Evidence from calcium and magnesium isotopes.pdf,2 - Ocean Acidification,No SDG
aef3846c9e66,"7 - Biosphere Integrity/No SDG/Reconstruction the Paradigm of Law and Justice on the Regulation of Right to Living Space of the Orang Rimba Tribe in Bukit Duabelas, Jambi Province.pdf","Reconstruction the Paradigm of Law and Justice on the Regulation of Right to Living Space of the Orang Rimba Tribe in Bukit Duabelas, Jambi Province.pdf",7 - Biosphere Integrity,No SDG
eba7e78d9c94,5 - Global Freshwater Use/No SDG/Aquatic invasive species_ general trends in the literature and introduction to the special issue.pdf,Aquatic invasive species_ general trends in the literature and introduction to the special issue.pdf,5 - Global Freshwater Use,No SDG
3cf1298666a5,9 - Atmospheric Aerosol Loading/SDG15/A case study of aerosol data assimilation with the Community Multi-scale Air Quality Model over the contiguous United States using 3D-Var and optimal interpolation methods.pdf,A case study of aerosol data assimilation with the Community Multi-scale Air Quality Model over the contiguous United States using 3D-Var and optimal interpolation methods.pdf,9 - Atmospheric Aerosol Loading,SDG15
81d7a49cec42,7 - Biosphere Integrity/No SDG/Uncertainties in deforestation emission baseline methodologies and implications for carbon markets.pdf,Uncertainties in deforestation emission baseline methodologies and implications for carbon markets.pdf,7 - Biosphere Integrity,No SDG
cd548532819f,3 - Stratospheric Ozone Depletion/No SDG/temp_batch/The GOME-type Total Ozone Essential Climate Variable (GTO-ECV) data record from the ESA Climate Change Initiative.pdf,The GOME-type Total Ozone Essential Climate Variable (GTO-ECV) data record from the ESA Climate Change Initiative.pdf,3 - Stratospheric Ozone Depletion,No SDG
c3f6f42aa1e5,3 - Stratospheric Ozone Depletion/SDG13/Persistence of flare-driven atmospheric chemistry on rocky habitable zone worlds.pdf,Persistence of flare-driven atmospheric chemistry on rocky habitable zone worlds.pdf,3 - Stratospheric Ozone Depletion,SDG13
d108baed08c5,1 - Climate Change/SDG15/Plant physiological ecology and the global changes.pdf,Plant physiological ecology and the global changes.pdf,1 - Climate Change,SDG15
e8f671c05e84,3 - Stratospheric Ozone Depletion/No SDG/Modelled effects of ambient UV radiation on a natural Antarctic marine microbial community.pdf,Modelled effects of ambient UV radiation on a natural Antarctic marine microbial community.pdf,3 - Stratospheric Ozone Depletion,No SDG
50e8d63806b2,1 - Climate Change/No SDG/Evaluation of potential changes in hydrologically relevant statistics of rainfall in Southern Africa under conditions of climate change_sup_#__sup_.pdf,Evaluation of potential changes in hydrologically relevant statistics of rainfall in Southern Africa under conditions of climate change_sup_#__sup_.pdf,1 - Climate Change,No SDG
914a1eaba7e4,5 - Global Freshwater Use/No SDG/temp_batch/Migration strategy and pathogen risk_ non‐breeding distribution drives malaria prevalence in migratory waders.pdf,Migration strategy and pathogen risk_ non‐breeding distribution drives malaria prevalence in migratory waders.pdf,5 - Global Freshwater Use,No SDG
94bbbb0e8bc6,7 - Biosphere Integrity/No SDG/Exploring Virome Diversity in Public Data in South America as an Approach for Detecting Viral Sources From Potentially Emerging Viruses.pdf,Exploring Virome Diversity in Public Data in South America as an Approach for Detecting Viral Sources From Potentially Emerging Viruses.pdf,7 - Biosphere Integrity,No SDG
593c106a957a,4 - Biogeochemical Flows/No SDG/temp_batch/The world’s largest High Arctic lake responds rapidly to climate warming.pdf,The world’s largest High Arctic lake responds rapidly to climate warming.pdf,4 - Biogeochemical Flows,No SDG
ae1135e5d398,6 - Land System Change/SDG12/Tackling Overproduction_ The Limits of Multistakeholder Initiatives in Fashion.pdf,Tackling Overproduction_ The Limits of Multistakeholder Initiatives in Fashion.pdf,6 - Land System Change,SDG12
93cce7da152c,1 - Climate Change/SDG2/A One-Health Model for Reversing Honeybee (Apis mellifera L.) Decline.pdf,A One-Health Model for Reversing Honeybee (Apis mellifera L.) Decline.pdf,1 - Climate Change,SDG2
ed91fda41345,1 - Climate Change/No SDG/Water governance and adaptation to climate change in the Indus River Basin.pdf,Water governance and adaptation to climate change in the Indus River Basin.pdf,1 - Climate Change,No SDG
3556f7ba2faf,8 - Novel Entities/No SDG/Inventions and Patents_ A Practical Tutorial.pdf,Inventions and Patents_ A Practical Tutorial.pdf,8 - Novel Entities,No SDG
08a1e349c206,3 - Stratospheric Ozone Depletion/No SDG/temp_batch/Ambient UV‐B radiation decreases photosynthesis in high arctic Vaccinium uliginosum.pdf,Ambient UV‐B radiation decreases photosynthesis in high arctic Vaccinium uliginosum.pdf,3 - Stratospheric Ozone Depletion,No SDG
ba6de17e2fb9,3 - Stratospheric Ozone Depletion/No SDG/temp_batch/Observing the Earth_ An international endeavour.pdf,Observing the Earth_ An international endeavour.pdf,3 - Stratospheric Ozone Depletion,No SDG
922d8c6d82f5,7 - Biosphere Integrity/No SDG/temp_batch/Security and Environmental Change - Simon Dalby.pdf,Security and Environmental Change - Simon Dalby.pdf,7 - Biosphere Integrity,No SDG
57bd2d4b12ef,9 - Atmospheric Aerosol Loading/No SDG/Five-year records of mercury wet deposition flux at GMOS sites in the Northern and Southern hemispheres.pdf,Five-year records of mercury wet deposition flux at GMOS sites in the Northern and Southern hemispheres.pdf,9 - Atmospheric Aerosol Loading,No SDG
ed1049dd8421,1 - Climate Change/SDG2/temp_batch/Imperatives for an agricultural green economy in South Africa.pdf,Imperatives for an agricultural green economy in South Africa.pdf,1 - Climate Change,SDG2
7e273fc184dd,7 - Biosphere Integrity/No SDG/A method to encapsulate model structural uncertainty in ensemble projections of future climate_ EPIC v1.0.pdf,A method to encapsulate model structural uncertainty in ensemble projections of future climate_ EPIC v1.0.pdf,7 - Biosphere Integrity,No SDG
c365368fea70,8 - Novel Entities/SDG13/Exploring the challenges confronting the west Africa climate system.pdf,Exploring the challenges confronting the west Africa climate system.pdf,8 - Novel Entities,SDG13
5b1f7764be0b,2 - Ocean Acidification/No SDG/temp_batch/Control of Self-Assembly of DNA Tubules Through Integration of Gold Nanoparticles.pdf,Control of Self-Assembly of DNA Tubules Through Integration of Gold Nanoparticles.pdf,2 - Ocean Acidification,No SDG
f5c8c5da7224,3 - Stratospheric Ozone Depletion/No SDG/Application of Density Functional Theory to the Study of the Reaction of NO with Char-Bound Nitrogen during Combustion.pdf,Application of Density Functional Theory to the Study of the Reaction of NO with Char-Bound Nitrogen during Combustion.pdf,3 - Stratospheric Ozone Depletion,No SDG
b51662f221a3,"2 - Ocean Acidification/No SDG/temp_batch/From Tasmania to the world_ long and strong traditions in seaweed use, research, and development.pdf","From Tasmania to the world_ long and strong traditions in seaweed use, research, and development.pdf",2 - Ocean Acidification,No SDG
7ee02868da69,1 - Climate Change/SDG4/The Role of Poetry in Promoting a Sustainability Mindset_ Walter Benjamin as a Guide Toward a Slow Journey.pdf,The Role of Poetry in Promoting a Sustainability Mindset_ Walter Benjamin as a Guide Toward a Slow Journey.pdf,1 - Climate Change,SDG4
77a46bfc849e,1 - Climate Change/SDG12/Challenges in sustainable resource management.pdf,Challenges in sustainable resource management.pdf,1 - Climate Change,SDG12
eb06a37d4bff,8 - Novel Entities/No SDG/Ultracold atomic gases in optical lattices_ mimicking condensed matter physics and beyond.pdf,Ultracold atomic gases in optical lattices_ mimicking condensed matter physics and beyond.pdf,8 - Novel Entities,No SDG
138d06d5ec09,6 - Land System Change/No SDG/Social science knowledge and induced institutional innovation_ an institutional design perspective.pdf,Social science knowledge and induced institutional innovation_ an institutional design perspective.pdf,6 - Land System Change,No SDG
af8a4bb626f4,"6 - Land System Change/No SDG/Valuing soil conservation benefits of agroforestry_ contour hedgerows in the Eastern Visayas, Philippines.pdf","Valuing soil conservation benefits of agroforestry_ contour hedgerows in the Eastern Visayas, Philippines.pdf",6 - Land System Change,No SDG
